mission_id,keywords,mission_name,seriesName,shortDescription,astronaut_id,launch_time,land_time,launch_date,land_date,astroNumber,astronaut_name,gender,inSpace,overallNumber,spacewalkCount,species,speciesGroup,totalMinutesInSpace,totalSecondsSpacewalking,image.asset.url,awards,num_awards,country,launch_year,bio_cleaned,full_names
4QgObEwqp2QMBeQrVmYLG5,,Soyuz T-10-1,Soyuz,"Soyuz T-10-1 was the first of two Soyuz T-10 missions. Just 90 seconds before liftoff, the Soyuz-U rocket caught fire. The control teams sent commands for Soyuz T-10 to abort off the top of the rocket and carry the two-person crew safely away. But the manual command never reached the rocket as communication lines had already burned through at the pad. The Soyuz T-10-1 crew could not manually activate the abort system. An emergency radio command was sent after several seconds as two people in the control room had to receive the same order and enter the same command into the computer within five seconds to send the command. Soyuz T-10-1's Launch Escape Tower fired to pull the crew away from the rocket, which exploded six seconds later. The crew experienced 17 Gs of acceleration during the abort but landed safely 4 km from the burning launch pad.",NSZm43AoLYq0PEOXpg8xiz,,,1983-09-26,,107,Gennadi Strekalov,male,False,221.0,6.0,Human,human,387262.0,78013.0,https://cdn.sanity.io/images/2vtv415l/production/5b2bed36c5da6cf6a37e45346865620f6fc216e5-800x964.jpg,"['Crossed Kármán Line', 'Frequent Flyer', 'Space Resident']",3.0,USSR,1983,"Gennadi Mikhailovich Strekalov was an engineer, cosmonaut, and administrator at Russian aerospace firm RSC Energia. He flew into space five times and lived aboard the Salyut-6, Salyut-7, and Mir space stations, spending over 268 days in space. The catastrophic explosion of a Soyuz rocket in 1983 led to him being one of only four people to use a launch escape system. He was decorated twice as Hero of the Soviet Union.",Gennadi Strekalov
4QgObEwqp2QMBeQrVmYM4G,,Soyuz T-11,Soyuz,This was a visitation and Soyuz vehicle swap mission that brought the first Indian to space. The week-long flight performed Earth observations as well as materials and life science experiments. The crew returned to Earth on Soyuz T-10.,NSZm43AoLYq0PEOXpg8kuU,,,1984-04-03,,103,Yury V. Malyshev,male,False,217.0,0.0,Human,human,17039.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/545865187c2fcfc3eed6076a66516e07b238b1f8-1182x1676.jpg,['Crossed Kármán Line'],1.0,USSR,1984,Yuri Vasilyevich Malyshev was a Soviet cosmonaut who served on the Soyuz T-2 and Soyuz T-11 missions.,Yury V. Malyshev
4QgObEwqp2QMBeQrVmYM4G,,Soyuz T-11,Soyuz,This was a visitation and Soyuz vehicle swap mission that brought the first Indian to space. The week-long flight performed Earth observations as well as materials and life science experiments. The crew returned to Earth on Soyuz T-10.,NSZm43AoLYq0PEOXpg8xiz,,,1984-04-03,,107,Gennadi Strekalov,male,False,221.0,6.0,Human,human,387262.0,78013.0,https://cdn.sanity.io/images/2vtv415l/production/5b2bed36c5da6cf6a37e45346865620f6fc216e5-800x964.jpg,"['Crossed Kármán Line', 'Frequent Flyer', 'Space Resident']",3.0,USSR,1984,"Gennadi Mikhailovich Strekalov was an engineer, cosmonaut, and administrator at Russian aerospace firm RSC Energia. He flew into space five times and lived aboard the Salyut-6, Salyut-7, and Mir space stations, spending over 268 days in space. The catastrophic explosion of a Soyuz rocket in 1983 led to him being one of only four people to use a launch escape system. He was decorated twice as Hero of the Soviet Union.",Gennadi Strekalov
4QgObEwqp2QMBeQrVmYM4G,,Soyuz T-11,Soyuz,This was a visitation and Soyuz vehicle swap mission that brought the first Indian to space. The week-long flight performed Earth observations as well as materials and life science experiments. The crew returned to Earth on Soyuz T-10.,gJ17JRX4XCdSoJR41whcQJ,,,1984-04-03,,145,Rakesh Sharma,male,False,265.0,0.0,Human,human,11380.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/391984a0cc35e28f0da76a8af2530a10cbb7f292-569x807.jpg,"['Crossed Kármán Line', 'First Man from India']",2.0,India,1984,"Wing Commander Rakesh Sharma, AC is a former Indian Air Force pilot who flew aboard Soyuz T-11 on 3 April 1984 with the Interkosmos programme. Sharma is thus far the first and only Indian citizen to travel in space, although there have been other cosmonauts and astronauts with an Indian background who were not Indian citizens.",Rakesh Sharma
4QgObEwqp2QMBeQrVmYMRs,,STS-41-C (Challenger),STS,"The mission deployed the Long Duration Exposure Facility (carrying 57 science experiments) and then rendezvoused with, captured, repaired, and re-released the Solar Max satellite, marking the first-ever in-space repair of an already-launched satellite.",NSZm43AoLYq0PEOXpgAKEU,,,1984-04-06,,110,Robert L. Crippen,male,False,224.0,0.0,Human,human,17329.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/e82d2578d628f878e3f98a18737817ccd9c14a82-1024x1280.jpg,['Crossed Kármán Line'],1.0,United States of America,1984,"Robert Laurel Crippen is an American retired naval officer and aviator, test pilot, aerospace engineer, and retired astronaut. He traveled into space four times: as Pilot of STS-1 in April 1981, the first Space Shuttle mission; and as Commander of STS-7 in June 1983, STS-41-C in April 1984, and STS-41-G in October 1984. Crippen received the Congressional Space Medal of Honor.",Robert L. Crippen
4QgObEwqp2QMBeQrVmYMRs,,STS-41-C (Challenger),STS,"The mission deployed the Long Duration Exposure Facility (carrying 57 science experiments) and then rendezvoused with, captured, repaired, and re-released the Solar Max satellite, marking the first-ever in-space repair of an already-launched satellite.",NSZm43AoLYq0PEOXpg9XSU,,,1984-04-06,,146,Francis R. Scobee,male,False,266.0,0.0,Human,human,10060.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/1ac7dbd7f2a8bba1189a4c9b9d6ade1e0bc641c7-2988x3735.jpg,"['Memorial', 'Crossed Kármán Line']",2.0,United States of America,1984,"Francis Richard Scobee was an American pilot, engineer and astronaut. He was killed while he was commanding the Space Shuttle Challenger in 1986, which suffered catastrophic booster failure during launch of the STS-51-L mission. He held a Bachelor of Science degree in Aerospace Engineering. He was a reciprocating engine mechanic for the United States Air Force and served as a combat aviator in the Vietnam War.",Francis R. Scobee
4QgObEwqp2QMBeQrVmYMRs,,STS-41-C (Challenger),STS,"The mission deployed the Long Duration Exposure Facility (carrying 57 science experiments) and then rendezvoused with, captured, repaired, and re-released the Solar Max satellite, marking the first-ever in-space repair of an already-launched satellite.",NSZm43AoLYq0PEOXpgAWQU,,,1984-04-06,,147,Terry J. Hart,male,False,267.0,0.0,Human,human,10060.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/0a72423767ae74eea2d23c5247ea4cfe9bf07317-1024x1280.jpg,['Crossed Kármán Line'],1.0,United States of America,1984,"Terry Jonathan ""T.J."" Hart is an American mechanical and electrical engineer, a retired United States Air Force lieutenant colonel and pilot, and former NASA astronaut.",Terry J. Hart
4QgObEwqp2QMBeQrVmYMRs,,STS-41-C (Challenger),STS,"The mission deployed the Long Duration Exposure Facility (carrying 57 science experiments) and then rendezvoused with, captured, repaired, and re-released the Solar Max satellite, marking the first-ever in-space repair of an already-launched satellite.",NSZm43AoLYq0PEOXpg9jQU,,,1984-04-06,,148,James D. van Hoften,male,False,268.0,4.0,Human,human,20277.0,90480.0,https://cdn.sanity.io/images/2vtv415l/production/d9762e2d3ec0a66b3942211229256cdb3a355524-3218x4023.jpg,['Crossed Kármán Line'],1.0,United States of America,1984,"James Dougal Adrianus ""Ox"" van Hoften, Ph.D. is an American civil and hydraulic engineer, retired U.S. Navy officer and aviator, and a former astronaut for NASA.",James D. van Hoften
4QgObEwqp2QMBeQrVmYMRs,,STS-41-C (Challenger),STS,"The mission deployed the Long Duration Exposure Facility (carrying 57 science experiments) and then rendezvoused with, captured, repaired, and re-released the Solar Max satellite, marking the first-ever in-space repair of an already-launched satellite.",NSZm43AoLYq0PEOXpg9aqU,,,1984-04-06,,149,George D. Nelson,male,False,269.0,2.0,Human,human,24643.0,33720.0,https://cdn.sanity.io/images/2vtv415l/production/568c6431af77bef6b24e2cb32de5c1e3e0fcab21-3216x4020.jpg,['Crossed Kármán Line'],1.0,United States of America,1984,"George Driver ""Pinky"" Nelson is an American physicist, astronomer, science educator, and a former NASA astronaut.",George D. Nelson
4QgObEwqp2QMBeQrVmYMyL,,Soyuz T-12,Soyuz,"Soyuz T-12 was a short, 12-day visitation mission to the Salyut 7 space station's Mayak crew. It marked the first time a woman flew to space more than once and the first time a woman performed a spacewalk. After NASA announced that an upcoming Space Shuttle mission would feature the first spacewalk by a woman, the Soyuz T-12 mission was quickly assembled and launched first so the Soviet Union would beat the USA in the race for this achievement.",NSZm43AoLYq0PEOXpg8U8z,,,1984-07-17,,94,Vladimir Dzhanibekov,male,False,207.0,2.0,Human,human,209756.0,30840.0,https://cdn.sanity.io/images/2vtv415l/production/7e50ed69487a3800c6e761b047f4cc6d5c19f856-1200x1684.jpg,"['Crossed Kármán Line', 'Space Resident']",2.0,USSR,1984,Vladimir Aleksandrovich Dzhanibekov is a former cosmonaut who made five flights.,Vladimir Dzhanibekov
4QgObEwqp2QMBeQrVmYMyL,,Soyuz T-12,Soyuz,"Soyuz T-12 was a short, 12-day visitation mission to the Salyut 7 space station's Mayak crew. It marked the first time a woman flew to space more than once and the first time a woman performed a spacewalk. After NASA announced that an upcoming Space Shuttle mission would feature the first spacewalk by a woman, the Soyuz T-12 mission was quickly assembled and launched first so the Soviet Union would beat the USA in the race for this achievement.",NSZm43AoLYq0PEOXpg8ucU,,,1984-07-17,,118,Svetlana Savitskaya,female,False,232.0,1.0,Human,human,28386.0,12840.0,https://cdn.sanity.io/images/2vtv415l/production/920aa016a40311be83af3e966057031ea2d74b73-1096x1600.jpg,['Crossed Kármán Line'],1.0,USSR,1984,"Svetlana Yevgenyevna Savitskaya is a retired Soviet aviator and cosmonaut who flew aboard Soyuz T-7 in 1982, becoming the second woman in space. On her 1984 Soyuz T-12 mission she became the first woman to fly to space twice, and the first woman to perform a spacewalk.",Svetlana Savitskaya
4QgObEwqp2QMBeQrVmYMyL,,Soyuz T-12,Soyuz,"Soyuz T-12 was a short, 12-day visitation mission to the Salyut 7 space station's Mayak crew. It marked the first time a woman flew to space more than once and the first time a woman performed a spacewalk. After NASA announced that an upcoming Space Shuttle mission would feature the first spacewalk by a woman, the Soyuz T-12 mission was quickly assembled and launched first so the Soviet Union would beat the USA in the race for this achievement.",NSZm43AoLYq0PEOXpg90sz,,,1984-07-17,,150,Igor Volk,male,False,271.0,0.0,Human,human,16994.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/521d292462a06a8c974914d671545af26f57f118-435x640.jpg,['Crossed Kármán Line'],1.0,USSR,1984,Igor Petrovich Volk was a Soviet cosmonaut and test pilot.,Igor Volk
4QgObEwqp2QMBeQrVmYN7C,,STS-41-D (Discovery),STS,"The maiden voyage of the Space Shuttle Discovery. A June 26th launch attempt ended at T-6.4 seconds after two of the three Shuttle main engines had started to ignite. The pad abort triggered a hydrogen fire under Discovery, damaging the Space Shuttle. The abort led to major improvements in Shuttle abort safety guidelines and procedures and forced a two month delay to the flight, during which NASA cancelled STS-41-F and transferred its payload to this mission. After launch, the crew deployed three communications satellites for the U.S. (2) and Canada (1) and tested solar array technology. The flight marked the first time a company commercially sponsored an employee to fly on the Space Shuttle to perform one of its experiments.",NSZm43AoLYq0PEOXpg9gJz,,,1984-08-30,,116,Henry W. Hartsfield Jr.,male,False,230.0,0.0,Human,human,28970.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/836e6b36924058a2859fe4ec7136511cfbc31a56-1440x1800.jpg,['Crossed Kármán Line'],1.0,United States of America,1984,"Henry Warren ""Hank"" Hartsfield Jr. was a United States Air Force officer and a USAF and NASA astronaut who logged over 480 hours in space.",Henry W. Hartsfield Jr.
4QgObEwqp2QMBeQrVmYN7C,,STS-41-D (Discovery),STS,"The maiden voyage of the Space Shuttle Discovery. A June 26th launch attempt ended at T-6.4 seconds after two of the three Shuttle main engines had started to ignite. The pad abort triggered a hydrogen fire under Discovery, damaging the Space Shuttle. The abort led to major improvements in Shuttle abort safety guidelines and procedures and forced a two month delay to the flight, during which NASA cancelled STS-41-F and transferred its payload to this mission. After launch, the crew deployed three communications satellites for the U.S. (2) and Canada (1) and tested solar array technology. The flight marked the first time a company commercially sponsored an employee to fly on the Space Shuttle to perform one of its experiments.",NSZm43AoLYq0PEOXpgAAIU,,,1984-08-30,,151,Michael L. Coats,male,False,272.0,0.0,Human,human,27836.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/72106db57e39628fc58a818d9a5adc917d1e660a-1024x1280.jpg,['Crossed Kármán Line'],1.0,United States of America,1984,"Michael Lloyd Coats is a former NASA astronaut, raised in Riverside, California. From December 2005 to December 2012, he served as Director of the Johnson Space Center in Houston, Texas.",Michael L. Coats
4QgObEwqp2QMBeQrVmYN7C,,STS-41-D (Discovery),STS,"The maiden voyage of the Space Shuttle Discovery. A June 26th launch attempt ended at T-6.4 seconds after two of the three Shuttle main engines had started to ignite. The pad abort triggered a hydrogen fire under Discovery, damaging the Space Shuttle. The abort led to major improvements in Shuttle abort safety guidelines and procedures and forced a two month delay to the flight, during which NASA cancelled STS-41-F and transferred its payload to this mission. After launch, the crew deployed three communications satellites for the U.S. (2) and Canada (1) and tested solar array technology. The flight marked the first time a company commercially sponsored an employee to fly on the Space Shuttle to perform one of its experiments.",NSZm43AoLYq0PEOXpgAHWU,,,1984-08-30,,152,Richard M. Mullane,male,False,273.0,0.0,Human,human,21380.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/6a7e0367e8d799b1ba748bf8303f8f77ffa4b584-1023x1280.jpg,"['Crossed Kármán Line', 'Space Resident']",2.0,United States of America,1984,"Richard Michael ""Mike"" Mullane is an engineer and aircraft pilot, a retired USAF officer. and a former NASA astronaut.  During his career, he flew as a mission specialist on STS-41-D, STS-27, and STS-36.",Richard M. Mullane
4QgObEwqp2QMBeQrVmYN7C,,STS-41-D (Discovery),STS,"The maiden voyage of the Space Shuttle Discovery. A June 26th launch attempt ended at T-6.4 seconds after two of the three Shuttle main engines had started to ignite. The pad abort triggered a hydrogen fire under Discovery, damaging the Space Shuttle. The abort led to major improvements in Shuttle abort safety guidelines and procedures and forced a two month delay to the flight, during which NASA cancelled STS-41-F and transferred its payload to this mission. After launch, the crew deployed three communications satellites for the U.S. (2) and Canada (1) and tested solar array technology. The flight marked the first time a company commercially sponsored an employee to fly on the Space Shuttle to perform one of its experiments.",NSZm43AoLYq0PEOXpgATXz,,,1984-08-30,,153,Steven A. Hawley,male,False,274.0,0.0,Human,human,46242.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/08b2ca8b4f4f6db2b6104958d5fb4c8b3d99c3b1-1024x1280.jpg,"['Crossed Kármán Line', 'Space Resident']",2.0,United States of America,1984,Steven Alan Hawley is a former NASA astronaut who flew on five U.S. Space Shuttle flights. He is professor of physics and astronomy and director of engineering physics at the University of Kansas.,Steven A. Hawley
